train/global_step,GPT2_V32_350k_4E_xLAN - legal piece moves accuracy,GPT2_V32_350k_4E_xLAN - hard position accuracy,GPT2_V32_350k_4E_xLAN - average correct plies,GPT2_V31_350k_4E_xLANplus - legal piece moves accuracy,GPT2_V31_350k_4E_xLANplus - hard position accuracy,GPT2_V31_350k_4E_xLANplus - average correct plies,GPT2_V30_71k_4E_xLANplus - legal piece moves accuracy,GPT2_V30_71k_4E_xLANplus - hard position accuracy,GPT2_V30_71k_4E_xLANplus - average correct plies,GPT2_V29_19k_4E_xLANplus - legal piece moves accuracy,GPT2_V29_19k_4E_xLANplus - hard position accuracy,GPT2_V29_19k_4E_xLANplus - average correct plies,GPT2_V28_71k_4E_xLAN - legal piece moves accuracy,GPT2_V28_71k_4E_xLAN - hard position accuracy,GPT2_V28_71k_4E_xLAN - average correct plies,GPT2_V27_19k_4E_xLAN - legal piece moves accuracy,GPT2_V27_19k_4E_xLAN - hard position accuracy,GPT2_V27_19k_4E_xLAN - average correct plies
7200,0.711340206185567,0.582089552238806,0.72,0.7628865979381440,0.582089552238806,15.31,0.7268041237113400,0.7164179104477610,16.98,,,,0.711340206185567,0.6716417910447760,9.71,,,
7250,,,,,,,0.7216494845360830,0.7164179104477610,15.66,,,,0.7010309278350520,0.6119402985074630,9.44,,,
7300,,,,,,,0.7319587628865980,0.7014925373134330,17.27,,,,0.7010309278350520,0.6716417910447760,11.03,,,
7350,,,,,,,0.7319587628865980,0.7014925373134330,17.34,,,,0.7216494845360830,0.6417910447761190,8.97,,,
7400,0.7371134020618560,0.5522388059701490,1.27,0.7525773195876290,0.6417910447761190,15.31,0.7422680412371130,0.6268656716417910,17.2,,,,0.7371134020618560,0.6567164179104480,8.45,,,
7450,,,,,,,0.7422680412371130,0.7164179104477610,17.48,,,,0.7164948453608250,0.7014925373134330,8.29,,,
7500,,,,,,,0.7474226804123710,0.6865671641791050,16.46,,,,0.711340206185567,0.6268656716417910,8.28,,,
7550,,,,,,,0.7422680412371130,0.6417910447761190,16.63,,,,0.7422680412371130,0.6417910447761190,9.5,,,
7600,0.7216494845360830,0.6567164179104480,2.26,0.7731958762886600,0.6716417910447760,16.4,0.7577319587628870,0.746268656716418,16.57,,,,0.711340206185567,0.6268656716417910,11.4,,,
7650,,,,,,,0.7680412371134020,0.6865671641791050,16.28,,,,0.7319587628865980,0.6716417910447760,11,,,
7700,,,,,,,0.7371134020618560,0.7014925373134330,16.1,,,,0.711340206185567,0.7014925373134330,10.13,,,
7750,,,,,,,0.7422680412371130,0.6268656716417910,15.79,,,,0.6958762886597940,0.6716417910447760,8.9,,,
7800,0.711340206185567,0.5522388059701490,3.03,0.7628865979381440,0.5970149253731340,17.5,0.7474226804123710,0.7313432835820900,16.69,,,,0.7010309278350520,0.6417910447761190,12.7,,,
7850,,,,,,,0.7422680412371130,0.6865671641791050,16.2,,,,0.7216494845360830,0.6268656716417910,11.35,,,
7900,,,,,,,0.7371134020618560,0.6417910447761190,15.5,,,,0.711340206185567,0.6567164179104480,10.05,,,
7950,,,,,,,0.7474226804123710,0.7313432835820900,16.39,,,,0.711340206185567,0.6567164179104480,9.81,,,
8000,0.711340206185567,0.6417910447761190,8.43,0.7783505154639180,0.6716417910447760,16.32,0.7422680412371130,0.6417910447761190,15.85,,,,0.6958762886597940,0.6119402985074630,10.1,,,
8050,,,,,,,0.7371134020618560,0.6716417910447760,14.34,,,,0.7164948453608250,0.6567164179104480,10.33,,,
8100,,,,,,,0.7783505154639180,0.6716417910447760,18.19,,,,0.7164948453608250,0.6119402985074630,10.76,,,
8150,,,,,,,0.7422680412371130,0.6865671641791050,18.58,,,,0.7010309278350520,0.6268656716417910,10.63,,,
8200,0.6855670103092780,0.5373134328358210,8.96,0.7680412371134020,0.582089552238806,15.82,0.7577319587628870,0.7164179104477610,16.18,,,,0.7216494845360830,0.6567164179104480,8.91,,,
8250,,,,,,,0.7628865979381440,0.7014925373134330,16.9,,,,0.7371134020618560,0.6417910447761190,10.22,,,
8300,,,,,,,0.7577319587628870,0.746268656716418,16.74,,,,0.7319587628865980,0.6567164179104480,9.78,,,
8350,,,,,,,0.7628865979381440,0.7313432835820900,15.98,,,,0.7319587628865980,0.582089552238806,10.4,,,
8400,0.7164948453608250,0.6865671641791050,7.24,0.7731958762886600,0.6567164179104480,19.06,0.7474226804123710,0.6716417910447760,18.54,,,,0.7216494845360830,0.6417910447761190,11.14,,,
8450,,,,,,,0.7525773195876290,0.6716417910447760,17.69,,,,0.7474226804123710,0.6268656716417910,12.98,,,
8500,,,,,,,0.7525773195876290,0.6865671641791050,17.51,,,,0.7371134020618560,0.6417910447761190,11.19,,,
8550,,,,,,,0.7577319587628870,0.7313432835820900,16.84,,,,0.7061855670103090,0.6119402985074630,10.28,,,
8600,0.7216494845360830,0.6865671641791050,6.03,0.7731958762886600,0.6865671641791050,21.14,0.7371134020618560,0.7014925373134330,16.77,,,,0.7268041237113400,0.6567164179104480,9.75,,,
8650,,,,,,,0.7577319587628870,0.7313432835820900,15.43,,,,0.7371134020618560,0.6268656716417910,9.6,,,
8700,,,,,,,0.7577319587628870,0.6865671641791050,18.31,,,,0.7422680412371130,0.6567164179104480,10.28,,,
8750,,,,,,,0.7474226804123710,0.7164179104477610,17.89,,,,0.7319587628865980,0.6716417910447760,12.47,,,
8800,0.7010309278350520,0.6417910447761190,7.17,0.7680412371134020,0.6716417910447760,16.28,0.7577319587628870,0.7164179104477610,16.82,,,,0.7268041237113400,0.6567164179104480,11.16,,,
8850,,,,,,,0.7577319587628870,0.746268656716418,18.21,,,,0.7371134020618560,0.6119402985074630,11.16,,,
8900,,,,,,,0.7731958762886600,0.6716417910447760,17.41,,,,0.7164948453608250,0.6567164179104480,13.04,,,
8950,,,,,,,0.7680412371134020,0.7164179104477610,16.25,,,,0.7216494845360830,0.6716417910447760,11.4,,,
9000,0.7474226804123710,0.7164179104477610,3.39,0.7680412371134020,0.6417910447761190,15.85,0.7731958762886600,0.6716417910447760,19.57,,,,0.7577319587628870,0.6865671641791050,12.09,,,
9050,,,,,,,0.7680412371134020,0.6865671641791050,18.5,,,,0.7474226804123710,0.6865671641791050,12.26,,,
9100,,,,,,,0.7628865979381440,0.7761194029850750,18.46,,,,0.7268041237113400,0.6417910447761190,12.6,,,
9150,,,,,,,0.7628865979381440,0.6865671641791050,19.93,,,,0.7216494845360830,0.6716417910447760,11.7,,,
9200,0.7474226804123710,0.6865671641791050,6.05,0.7731958762886600,0.7014925373134330,18.15,0.7422680412371130,0.7164179104477610,18.95,,,,0.7628865979381440,0.6716417910447760,11.71,,,
9250,,,,,,,0.7422680412371130,0.7164179104477610,19.6,,,,0.7319587628865980,0.7014925373134330,12.88,,,
9300,,,,,,,0.7628865979381440,0.7611940298507460,18.52,,,,0.7268041237113400,0.6268656716417910,9.93,,,
9350,,,,,,,0.7577319587628870,0.7611940298507460,18.86,,,,0.7268041237113400,0.6716417910447760,10.74,,,
9400,0.7525773195876290,0.6268656716417910,8.02,0.7628865979381440,0.6865671641791050,17.77,0.7731958762886600,0.6865671641791050,20.42,,,,0.7268041237113400,0.6119402985074630,14.36,,,
9450,,,,,,,0.7525773195876290,0.7014925373134330,18.45,,,,0.7525773195876290,0.6417910447761190,14.19,,,
9500,,,,,,,0.7783505154639180,0.7014925373134330,18.73,,,,0.7371134020618560,0.7313432835820900,14.45,,,
9550,,,,,,,0.7680412371134020,0.7164179104477610,18.11,,,,0.7474226804123710,0.6716417910447760,14.61,,,
9600,0.7216494845360830,0.5970149253731340,10.07,0.7628865979381440,0.7014925373134330,19.37,0.7577319587628870,0.6716417910447760,18.97,,,,0.7371134020618560,0.5970149253731340,13.46,,,
9650,,,,,,,0.7422680412371130,0.7014925373134330,18.74,,,,0.7319587628865980,0.6417910447761190,12.03,,,
9700,,,,,,,0.7371134020618560,0.7164179104477610,17.7,,,,0.7371134020618560,0.6119402985074630,11.97,,,
9750,,,,,,,0.7628865979381440,0.7164179104477610,19.7,,,,0.7268041237113400,0.6716417910447760,12.53,,,
9800,0.7164948453608250,0.5970149253731340,7.45,0.7628865979381440,0.6716417910447760,17.75,0.7422680412371130,0.7313432835820900,20.96,,,,0.7216494845360830,0.6865671641791050,13.81,,,
9850,,,,,,,0.7474226804123710,0.7611940298507460,18.68,,,,0.7525773195876290,0.7164179104477610,15.01,,,
9900,,,,,,,0.7731958762886600,0.7313432835820900,20.37,,,,0.7422680412371130,0.7014925373134330,15.08,,,
9950,,,,,,,0.7371134020618560,0.7164179104477610,19.06,,,,0.7319587628865980,0.7014925373134330,12.86,,,
10000,0.7577319587628870,0.6865671641791050,9.35,0.7525773195876290,0.6865671641791050,17.41,0.7422680412371130,0.7313432835820900,20.16,,,,0.7061855670103090,0.7313432835820900,12.07,,,
10050,,,,,,,0.7577319587628870,0.7014925373134330,21.21,,,,0.7319587628865980,0.7014925373134330,12.2,,,
10100,,,,,,,0.7422680412371130,0.7014925373134330,21.26,,,,0.7371134020618560,0.6417910447761190,12.15,,,
10150,,,,,,,0.7422680412371130,0.7611940298507460,19,,,,0.7525773195876290,0.6716417910447760,13.09,,,
10200,0.7216494845360830,0.5970149253731340,7.97,0.7938144329896910,0.7164179104477610,19.38,0.7628865979381440,0.7014925373134330,19.62,,,,0.7371134020618560,0.6865671641791050,14.23,,,
10250,,,,,,,0.7835051546391750,0.7611940298507460,18.4,,,,0.7371134020618560,0.6865671641791050,12.76,,,
10300,,,,,,,0.7628865979381440,0.7611940298507460,21.01,,,,0.7371134020618560,0.7014925373134330,12.81,,,
10350,,,,,,,0.7525773195876290,0.7313432835820900,19.32,,,,0.7371134020618560,0.7313432835820900,14.12,,,
10400,0.7525773195876290,0.7014925373134330,10.4,0.7731958762886600,0.7014925373134330,18.94,0.7628865979381440,0.7910447761194030,20.2,,,,0.7164948453608250,0.7014925373134330,13.83,,,
10450,,,,,,,0.7422680412371130,0.7761194029850750,17.89,,,,0.7319587628865980,0.6865671641791050,14.41,,,
10500,,,,,,,0.7577319587628870,0.7611940298507460,22.15,,,,0.7474226804123710,0.6567164179104480,13.93,,,
10550,,,,,,,0.7422680412371130,0.7014925373134330,18.62,,,,0.7319587628865980,0.6865671641791050,12.6,,,
10600,0.7474226804123710,0.7313432835820900,9.32,0.7731958762886600,0.6865671641791050,18.85,0.7628865979381440,0.7313432835820900,21.88,,,,0.7474226804123710,0.6716417910447760,14.39,,,
10650,,,,,,,0.7525773195876290,0.7313432835820900,18.97,,,,0.7577319587628870,0.7014925373134330,15.17,,,
10700,,,,,,,0.788659793814433,0.7761194029850750,17.12,,,,0.7525773195876290,0.7164179104477610,15.33,,,
10750,,,,,,,0.7525773195876290,0.6865671641791050,19.69,,,,0.7577319587628870,0.7611940298507460,12.42,,,
10800,0.7577319587628870,0.6119402985074630,9.47,0.7938144329896910,0.746268656716418,18.81,0.7680412371134020,0.7164179104477610,19.19,,,,0.7474226804123710,0.6865671641791050,15.24,,,
10850,,,,,,,0.7577319587628870,0.6865671641791050,21.18,,,,0.7577319587628870,0.6417910447761190,15.3,,,
10900,,,,,,,0.7525773195876290,0.7611940298507460,20.12,,,,0.7422680412371130,0.6716417910447760,14.95,,,
10950,,,,,,,0.7577319587628870,0.7313432835820900,17.15,,,,0.7474226804123710,0.7164179104477610,13.74,,,
11000,0.7474226804123710,0.6716417910447760,6.56,0.7938144329896910,0.6567164179104480,20.12,0.7577319587628870,0.746268656716418,20.25,,,,0.7525773195876290,0.6865671641791050,14.92,,,
11050,,,,,,,0.7783505154639180,0.6716417910447760,17.48,,,,0.7628865979381440,0.6567164179104480,15.35,,,
11100,,,,,,,0.7731958762886600,0.7611940298507460,20.62,,,,0.7680412371134020,0.6268656716417910,14.26,,,
11150,,,,,,,0.7783505154639180,0.7313432835820900,20.65,,,,0.7680412371134020,0.6865671641791050,15.2,,,
11200,0.7371134020618560,0.6716417910447760,4.7,0.8195876288659790,0.7164179104477610,19.27,0.7835051546391750,0.746268656716418,21.43,,,,0.7577319587628870,0.6865671641791050,14.51,,,
11250,,,,,,,0.7577319587628870,0.746268656716418,19.32,,,,0.7422680412371130,0.7164179104477610,14.77,,,
11300,,,,,,,0.7628865979381440,0.7014925373134330,17.55,,,,0.7474226804123710,0.7164179104477610,14.44,,,
11350,,,,,,,0.7835051546391750,0.7164179104477610,18.42,,,,0.7783505154639180,0.7164179104477610,15.31,,,
11400,0.7422680412371130,0.7313432835820900,7.34,0.7989690721649490,0.7164179104477610,17.85,0.7680412371134020,0.7313432835820900,18.93,,,,0.7628865979381440,0.7014925373134330,16.39,,,
11450,,,,,,,0.7938144329896910,0.7761194029850750,19.76,,,,0.7371134020618560,0.6865671641791050,15.14,,,
11500,,,,,,,0.7731958762886600,0.746268656716418,17.76,,,,0.7422680412371130,0.7164179104477610,15.04,,,
11550,,,,,,,0.7628865979381440,0.746268656716418,22.02,,,,0.7628865979381440,0.7761194029850750,13.73,,,
11600,0.7371134020618560,0.7164179104477610,6.47,0.8092783505154640,0.746268656716418,18.45,0.7731958762886600,0.7611940298507460,21.39,,,,0.7628865979381440,0.6716417910447760,14.32,,,
11650,,,,,,,0.7525773195876290,0.7313432835820900,21.39,,,,0.7628865979381440,0.7313432835820900,15,,,
11700,,,,,,,0.7731958762886600,0.746268656716418,20.62,,,,0.7680412371134020,0.7014925373134330,15.81,,,
11750,,,,,,,0.7628865979381440,0.7611940298507460,20.73,,,,0.7783505154639180,0.746268656716418,15.36,,,
11800,0.7422680412371130,0.7164179104477610,6.34,0.8144329896907220,0.7611940298507460,17.38,0.7577319587628870,0.7611940298507460,22.8,,,,0.7628865979381440,0.746268656716418,15.16,,,
11850,,,,,,,0.7731958762886600,0.7761194029850750,21.87,,,,0.7525773195876290,0.7164179104477610,14.21,,,
11900,,,,,,,0.7731958762886600,0.7164179104477610,21.46,,,,0.7680412371134020,0.7313432835820900,16.53,,,
11950,,,,,,,0.7731958762886600,0.7761194029850750,22.07,,,,0.7628865979381440,0.7014925373134330,15.5,,,
12000,0.7061855670103090,0.7611940298507460,7.41,0.7989690721649490,0.7611940298507460,22.03,0.7731958762886600,0.746268656716418,21.26,,,,0.7474226804123710,0.7164179104477610,14.15,,,
12050,,,,,,,0.7783505154639180,0.7611940298507460,20.79,,,,0.7731958762886600,0.7313432835820900,14.73,,,
12100,,,,,,,0.7731958762886600,0.746268656716418,22.2,,,,0.7835051546391750,0.746268656716418,15.41,,,
12150,,,,,,,0.7835051546391750,0.7313432835820900,20.49,,,,0.7680412371134020,0.7164179104477610,15.25,,,
12200,0.7525773195876290,0.7014925373134330,9,0.7783505154639180,0.8059701492537310,20.6,0.7680412371134020,0.6417910447761190,19.97,,,,0.7680412371134020,0.7164179104477610,14.73,,,
12250,,,,,,,0.788659793814433,0.7313432835820900,20.58,,,,0.7835051546391750,0.746268656716418,15.76,,,
12300,,,,,,,0.7731958762886600,0.7164179104477610,20.99,,,,0.7680412371134020,0.7313432835820900,13.59,,,
12350,,,,,,,0.7680412371134020,0.7313432835820900,22.47,,,,0.7577319587628870,0.7014925373134330,14.61,,,
12400,0.7628865979381440,0.6268656716417910,10.47,0.7989690721649490,0.7611940298507460,20.29,0.7680412371134020,0.7164179104477610,21.33,,,,0.7628865979381440,0.746268656716418,14.45,,,
12450,,,,,,,0.7680412371134020,0.7313432835820900,21.31,,,,0.7577319587628870,0.7164179104477610,15.26,,,
12500,,,,,,,0.7680412371134020,0.7014925373134330,20.58,,,,0.7577319587628870,0.7014925373134330,16.91,,,
12550,,,,,,,0.7938144329896910,0.7014925373134330,20.23,,,,0.7474226804123710,0.7014925373134330,14.41,,,
12600,0.7216494845360830,0.6417910447761190,7.06,0.7989690721649490,0.7611940298507460,22.87,0.7989690721649490,0.7014925373134330,21.53,,,,0.7371134020618560,0.7164179104477610,15.92,,,
12650,,,,,,,0.8041237113402060,0.7313432835820900,19.7,,,,0.7628865979381440,0.746268656716418,15.93,,,
12700,,,,,,,0.7835051546391750,0.746268656716418,22.36,,,,0.7628865979381440,0.7313432835820900,16.09,,,
12750,,,,,,,0.788659793814433,0.7761194029850750,20.43,,,,0.7680412371134020,0.746268656716418,15.04,,,
12800,0.7680412371134020,0.7014925373134330,6.07,0.788659793814433,0.746268656716418,23.15,0.7835051546391750,0.746268656716418,20.98,,,,0.7835051546391750,0.7164179104477610,16.7,,,
12850,,,,,,,0.7989690721649490,0.7761194029850750,21.69,,,,0.7783505154639180,0.746268656716418,15.84,,,
12900,,,,,,,0.7783505154639180,0.7611940298507460,21.98,,,,0.7731958762886600,0.7313432835820900,16.17,,,
12950,,,,,,,0.7835051546391750,0.7014925373134330,20.78,,,,0.7628865979381440,0.7014925373134330,16.16,,,
13000,0.7731958762886600,0.7164179104477610,10.14,0.7835051546391750,0.6865671641791050,21.43,0.7680412371134020,0.7164179104477610,19.9,,,,0.7835051546391750,0.746268656716418,14.94,,,
13050,,,,,,,0.7783505154639180,0.7164179104477610,21.96,,,,0.7783505154639180,0.7164179104477610,16.95,,,
13100,,,,,,,0.7783505154639180,0.746268656716418,20.46,,,,0.7680412371134020,0.746268656716418,16.67,,,
13150,,,,,,,0.7989690721649490,0.746268656716418,22.96,,,,0.7835051546391750,0.7611940298507460,15.77,,,
13200,0.7525773195876290,0.6417910447761190,8.48,0.8092783505154640,0.7164179104477610,22.04,0.788659793814433,0.7761194029850750,21.84,,,,0.7628865979381440,0.7313432835820900,14.5,,,
13250,,,,,,,0.7783505154639180,0.7164179104477610,20.97,,,,0.7783505154639180,0.746268656716418,16.57,,,
13300,,,,,,,0.8041237113402060,0.7611940298507460,21.96,,,,0.7835051546391750,0.7313432835820900,17.49,,,
13350,,,,,,,0.7835051546391750,0.6268656716417910,22.88,,,,0.7783505154639180,0.7761194029850750,17.19,,,
13400,0.7474226804123710,0.6865671641791050,2.87,0.7989690721649490,0.7313432835820900,21.87,0.7783505154639180,0.746268656716418,18.72,,,,0.7731958762886600,0.746268656716418,17.14,,,
13450,,,,,,,0.788659793814433,0.7313432835820900,22.11,,,,0.7835051546391750,0.746268656716418,16.86,,,
13500,,,,,,,0.7938144329896910,0.7014925373134330,23.47,,,,0.7783505154639180,0.7164179104477610,15.35,,,
13550,,,,,,,0.7783505154639180,0.7164179104477610,20.71,,,,0.7680412371134020,0.7313432835820900,15.68,,,
13600,0.7680412371134020,0.6716417910447760,7.51,0.7989690721649490,0.7761194029850750,20.51,0.7835051546391750,0.7611940298507460,21.87,,,,0.7835051546391750,0.746268656716418,15.34,,,
13650,,,,,,,0.7783505154639180,0.7761194029850750,20.73,,,,0.7680412371134020,0.7313432835820900,16.21,,,
13700,,,,,,,0.7680412371134020,0.7611940298507460,21.69,,,,0.7680412371134020,0.7313432835820900,15.64,,,
13750,,,,,,,0.8041237113402060,0.7164179104477610,20.65,,,,0.7731958762886600,0.746268656716418,15.92,,,
13800,0.7731958762886600,0.7164179104477610,10.48,0.8041237113402060,0.7014925373134330,23.84,0.7989690721649490,0.7164179104477610,21.47,,,,0.7783505154639180,0.7164179104477610,15.04,,,
13850,,,,,,,0.8092783505154640,0.6865671641791050,22.2,,,,0.7680412371134020,0.7164179104477610,14.95,,,
13900,,,,,,,0.7989690721649490,0.7313432835820900,21.93,,,,0.788659793814433,0.746268656716418,15.11,,,
13950,,,,,,,0.8092783505154640,0.746268656716418,21.98,,,,0.7783505154639180,0.7313432835820900,15.1,,,
14000,0.7319587628865980,0.6567164179104480,9.13,0.7938144329896910,0.7761194029850750,23.86,0.8144329896907220,0.7611940298507460,20.25,,,,0.7783505154639180,0.7313432835820900,14.57,,,
14050,,,,,,,0.8041237113402060,0.7164179104477610,20.03,,,,0.788659793814433,0.7313432835820900,14.21,,,
14100,,,,,,,0.7938144329896910,0.7611940298507460,22.72,,,,0.788659793814433,0.7313432835820900,14.35,,,
14150,,,,,,,0.8041237113402060,0.7313432835820900,21.04,,,,0.788659793814433,0.7313432835820900,14.4,,,
14200,0.7628865979381440,0.6716417910447760,10.85,0.7835051546391750,0.7761194029850750,20.66,0.7938144329896910,0.7313432835820900,23.19,,,,0.788659793814433,0.7313432835820900,14.37,,,
14250,,,,,,,0.788659793814433,0.7611940298507460,21.86,,,,0.788659793814433,0.7164179104477610,14.71,,,
14300,,,,,,,0.7835051546391750,0.7761194029850750,23.22,,,,0.7938144329896910,0.7313432835820900,14.73,,,
14332,,,,,,,,,,,,,0.7216494845360830,0.7611940298507460,14.42,,,
14350,,,,,,,0.7938144329896910,0.7611940298507460,21.78,,,,,,,,,
14400,0.7319587628865980,0.7313432835820900,10.11,0.7783505154639180,0.8208955223880600,22.79,0.788659793814433,0.7910447761194030,23.38,,,,,,,,,
14450,,,,,,,0.7989690721649490,0.7313432835820900,24.25,,,,,,,,,
14500,,,,,,,0.7938144329896910,0.7611940298507460,24.18,,,,,,,,,
14550,,,,,,,0.7731958762886600,0.7313432835820900,22.99,,,,,,,,,
14600,0.7474226804123710,0.7164179104477610,12.2,0.7835051546391750,0.7910447761194030,22.34,0.7783505154639180,0.7761194029850750,23.15,,,,,,,,,
14650,,,,,,,0.7835051546391750,0.746268656716418,23.85,,,,,,,,,
14700,,,,,,,0.7835051546391750,0.7313432835820900,22.76,,,,,,,,,
14750,,,,,,,0.7783505154639180,0.7611940298507460,22.59,,,,,,,,,
14800,0.7628865979381440,0.7014925373134330,14.31,0.8092783505154640,0.746268656716418,21.34,0.7835051546391750,0.746268656716418,22.19,,,,,,,,,
14850,,,,,,,0.7938144329896910,0.7611940298507460,23.17,,,,,,,,,
14900,,,,,,,0.7628865979381440,0.7761194029850750,21.75,,,,,,,,,
14950,,,,,,,0.7835051546391750,0.7611940298507460,24.57,,,,,,,,,
15000,0.7422680412371130,0.7611940298507460,7.76,0.8144329896907220,0.746268656716418,22.04,0.7577319587628870,0.7761194029850750,21.76,,,,,,,,,
15050,,,,,,,0.8041237113402060,0.7761194029850750,24.4,,,,,,,,,
15100,,,,,,,0.7731958762886600,0.7611940298507460,22.65,,,,,,,,,
15150,,,,,,,0.788659793814433,0.7761194029850750,23.18,,,,,,,,,
15200,0.7783505154639180,0.7164179104477610,8.8,0.7783505154639180,0.8059701492537310,22.03,0.7783505154639180,0.7761194029850750,21.25,,,,,,,,,
15250,,,,,,,0.7989690721649490,0.7910447761194030,22.28,,,,,,,,,
15300,,,,,,,0.788659793814433,0.7164179104477610,23.49,,,,,,,,,
15350,,,,,,,0.8041237113402060,0.746268656716418,22.98,,,,,,,,,
15400,0.7731958762886600,0.7611940298507460,5.5,0.8092783505154640,0.6716417910447760,26.66,0.7938144329896910,0.7611940298507460,20.8,,,,,,,,,
15450,,,,,,,0.7989690721649490,0.746268656716418,22.45,,,,,,,,,
15500,,,,,,,0.788659793814433,0.746268656716418,23.58,,,,,,,,,
15550,,,,,,,0.7835051546391750,0.7611940298507460,22.32,,,,,,,,,
15600,0.7525773195876290,0.6865671641791050,5.28,0.8092783505154640,0.7313432835820900,23.4,0.7938144329896910,0.7761194029850750,23.41,,,,,,,,,
15650,,,,,,,0.7783505154639180,0.7910447761194030,23.82,,,,,,,,,
15700,,,,,,,0.7835051546391750,0.7611940298507460,22.21,,,,,,,,,
15750,,,,,,,0.8041237113402060,0.7164179104477610,23.94,,,,,,,,,
15800,0.7680412371134020,0.7313432835820900,11.07,0.7835051546391750,0.746268656716418,16.15,0.7835051546391750,0.7611940298507460,22.07,,,,,,,,,
15850,,,,,,,0.7938144329896910,0.7313432835820900,23.11,,,,,,,,,
15900,,,,,,,0.7938144329896910,0.7611940298507460,22.76,,,,,,,,,
15950,,,,,,,0.7938144329896910,0.7761194029850750,23.29,,,,,,,,,
16000,0.7680412371134020,0.7313432835820900,10.51,0.7731958762886600,0.7761194029850750,22.04,0.788659793814433,0.7313432835820900,22.41,,,,,,,,,
16050,,,,,,,0.7989690721649490,0.746268656716418,24.26,,,,,,,,,
16100,,,,,,,0.788659793814433,0.7761194029850750,24.38,,,,,,,,,
16150,,,,,,,0.7938144329896910,0.7910447761194030,23.62,,,,,,,,,
16200,0.7680412371134020,0.7761194029850750,14.76,0.788659793814433,0.7910447761194030,24.07,0.7938144329896910,0.8059701492537310,25.29,,,,,,,,,
16250,,,,,,,0.788659793814433,0.7761194029850750,23.67,,,,,,,,,
16300,,,,,,,0.7835051546391750,0.7761194029850750,24.51,,,,,,,,,
16350,,,,,,,0.7783505154639180,0.7611940298507460,23.24,,,,,,,,,
16400,0.7628865979381440,0.6268656716417910,11.87,0.8041237113402060,0.8208955223880600,22.53,0.8092783505154640,0.7611940298507460,25.86,,,,,,,,,
16450,,,,,,,0.8041237113402060,0.7910447761194030,23.03,,,,,,,,,
16500,,,,,,,0.8092783505154640,0.8059701492537310,24.54,,,,,,,,,
16550,,,,,,,0.8041237113402060,0.7910447761194030,23.5,,,,,,,,,
16600,0.7474226804123710,0.7164179104477610,13.23,0.788659793814433,0.7761194029850750,23.3,0.7989690721649490,0.7910447761194030,25.2,,,,,,,,,
16650,,,,,,,0.7989690721649490,0.7761194029850750,25.64,,,,,,,,,
16700,,,,,,,0.7938144329896910,0.7910447761194030,24.73,,,,,,,,,
16750,,,,,,,0.7835051546391750,0.7611940298507460,21.77,,,,,,,,,
16800,0.7835051546391750,0.7611940298507460,12.72,0.7783505154639180,0.7761194029850750,23.04,0.7835051546391750,0.7761194029850750,24.52,,,,,,,,,
16850,,,,,,,0.788659793814433,0.8059701492537310,23.36,,,,,,,,,
16900,,,,,,,0.7938144329896910,0.7910447761194030,22.94,,,,,,,,,
16950,,,,,,,0.788659793814433,0.7761194029850750,23.2,,,,,,,,,
17000,0.7680412371134020,0.7611940298507460,9.62,0.7731958762886600,0.8059701492537310,23.25,0.788659793814433,0.7761194029850750,25.2,,,,,,,,,
17050,,,,,,,0.7938144329896910,0.7761194029850750,24.41,,,,,,,,,
17100,,,,,,,0.7835051546391750,0.7910447761194030,23.99,,,,,,,,,
17150,,,,,,,0.7783505154639180,0.7910447761194030,23.42,,,,,,,,,
17200,0.7268041237113400,0.7611940298507460,10.76,0.8041237113402060,0.7611940298507460,22.02,0.7835051546391750,0.7910447761194030,23.58,,,,,,,,,
17250,,,,,,,0.7835051546391750,0.8059701492537310,25.04,,,,,,,,,
17300,,,,,,,0.7835051546391750,0.7910447761194030,23.53,,,,,,,,,
17350,,,,,,,0.7835051546391750,0.7910447761194030,25.17,,,,,,,,,
17400,0.7216494845360830,0.7611940298507460,10.51,0.8144329896907220,0.7611940298507460,23.97,0.7938144329896910,0.7761194029850750,24.17,,,,,,,,,
17450,,,,,,,0.7938144329896910,0.8059701492537310,24.85,,,,,,,,,
17500,,,,,,,0.788659793814433,0.7910447761194030,24.07,,,,,,,,,
17550,,,,,,,0.788659793814433,0.7910447761194030,23.63,,,,,,,,,
17600,0.7628865979381440,0.746268656716418,12.41,0.8092783505154640,0.7611940298507460,25.02,0.788659793814433,0.7910447761194030,23.64,,,,,,,,,
17650,,,,,,,0.788659793814433,0.7910447761194030,23.24,,,,,,,,,
17700,,,,,,,0.788659793814433,0.7910447761194030,24.14,,,,,,,,,
17750,,,,,,,0.788659793814433,0.8059701492537310,24.36,,,,,,,,,
17784,,,,,,,0.7938144329896910,0.7611940298507460,24.15,,,,,,,,,
17800,0.7680412371134020,0.7164179104477610,10.66,0.7783505154639180,0.7761194029850750,24.26,,,,,,,,,,,,
18000,0.7628865979381440,0.7910447761194030,15.53,0.7938144329896910,0.7910447761194030,23.78,,,,,,,,,,,,
18200,0.7268041237113400,0.7014925373134330,15.19,0.8092783505154640,0.7761194029850750,23.3,,,,,,,,,,,,
18400,0.7680412371134020,0.7910447761194030,10.4,0.8041237113402060,0.8059701492537310,24.31,,,,,,,,,,,,
18600,0.7474226804123710,0.8059701492537310,9.31,0.788659793814433,0.7611940298507460,25.64,,,,,,,,,,,,
